"identificador";"nombre_servicio";"tipo_servicio";"latitud";"longitud"
"RE980";"Juu-ni";"Restaurante";39,4663747;-0,3734864
"RE981";"Palao Bistrot";"Restaurante";39,460949;-0,3748226
"RE982";"Sueño Andaluz";"Restaurante";39,4767559;-0,3815214
"RE983";"El Pessic";"Restaurante";39,4852914;-0,3615616
"RE984";"Kamado Asian Food";"Restaurante";39,4533855;-0,3536516
"RE985";"La Redona";"Restaurante";39,4734491;-0,3767608
"RE986";"Amigo Doner Kebab Pizzaria";"Restaurante";39,4761305;-0,3804083
"RE987";"Suki Ramen";"Restaurante";39,4704812;-0,3719312
"RE988";"La Fragua Gastrotime";"Restaurante";39,4587341;-0,3765293
"RE989";"El Raco de Lluis";"Restaurante";39,4547348;-0,3721619
"RE990";"Voltereta Manhattan";"Restaurante";39,4691612;-0,3705933
"RE991";"Arevalo";"Restaurante";39,4635483;-0,3654658
"RE992";"Las Delicias";"Restaurante";39,4609233;-0,3643132
"RE993";"Arondinos";"Restaurante";39,4782191;-0,3773369
"RE994";"La Cavina de Vegemar";"Restaurante";39,4731162;-0,3592704
"RE995";"La Tagliatella";"Restaurante";39,4690304;-0,373118
"RE996";"lassal";"Restaurante";39,4677696;-0,3708799
"RE997";"Wok Buffet Libre Xiao";"Restaurante";39,4610177;-0,3655496
"RE998";"Sibarizza";"Restaurante";39,4744951;-0,3795265
"RE999";"Disidente";"Restaurante";39,4683026;-0,3670886
"RE1000";"Borda";"Restaurante";39,4703033;-0,3728786
"RE1001";"Bajoquete Bar";"Restaurante";39,4886178;-0,3987484
"RE1002";"telepizza";"Restaurante";39,4891903;-0,3993546
"RE1003";"Paffuto";"Restaurante";39,4889192;-0,3991483
"RE1004";"Honest Greens";"Restaurante";39,4692524;-0,3737454
"RE1005";"Antiga";"Restaurante";39,4848792;-0,3607112
"RE1006";"Apicius";"Restaurante";39,4705356;-0,3553665
"RE1007";"Celler de Carmen";"Restaurante";39,4924537;-0,3603784
"RE1008";"AmaMi";"Restaurante";39,4770839;-0,3798721
"RE1009";"La Rioja 8";"Restaurante";39,4709784;-0,3787112
"RE1010";"EL REY - Döner Kebab";"Restaurante";39,4611658;-0,3648492
"RE1011";"Flama - Wood Fired Kitchen";"Restaurante";39,468136;-0,3669452
"RE1012";"Gina Melenas";"Restaurante";39,4781743;-0,3831922
"RE1013";"Resto - Bar Camiri";"Restaurante";39,4690945;-0,3880027
"RE1014";"Pizza Papa John's";"Restaurante";39,4616409;-0,3641199
"RE1015";"begin";"Restaurante";39,4692597;-0,3685353
"RE1016";"El Gastronomo";"Restaurante";39,4828681;-0,3612139
"RE1017";"Bikini Cabanyal";"Restaurante";39,4723238;-0,3262546
"RE1018";"Amigo Döner Kebab";"Restaurante";39,4853356;-0,3716522
"RE1019";"Mercury";"Restaurante";39,453147;-0,3392323
"RE1020";"La Desayuneria";"Restaurante";39,4717131;-0,3789559
"RE1021";"La Peseta";"Restaurante";39,4619631;-0,334734
"RE1022";"La Diez - Milanesa";"Restaurante";39,4742231;-0,3641668
"RE1023";"Taberna del Cabañal";"Restaurante";39,4700931;-0,3362118
"RE1024";"Bar-Cafeteria el torito";"Restaurante";39,4748421;-0,3837904
"RE1025";"Bottega Marsengo";"Restaurante";39,4782776;-0,3797632
"RE1026";"la Casa de la Playa";"Restaurante";39,475755;-0,3775472
"RE1027";"Bar Cafeteria Mont Blanc";"Restaurante";39,4675611;-0,3289526
"RE1028";"Banus";"Restaurante";39,4762257;-0,3805493
"RE1029";"Restaurante El Ventorro";"Restaurante";39,4726783;-0,3715637
"RE1030";"Il Riflesso";"Restaurante";39,4714058;-0,3853408
"RE1031";"La Greta";"Restaurante";39,4776852;-0,3852093
"RE1032";"Hang Zhou";"Restaurante";39,4713327;-0,3782483
"RE1033";"Wei Feng";"Restaurante";39,483797;-0,3830891
"RE1034";"Yugen Buffet Libre";"Restaurante";39,4946275;-0,3944318
"RE1035";"Bar Del Xiquet";"Restaurante";39,4956651;-0,3929518
"RE1036";"Bar Cerveceria Toni";"Restaurante";39,4946249;-0,394909
"RE1037";"Café-bar Villanueva";"Restaurante";39,4929607;-0,3834149
"RE1038";"Restaurante La Albufera";"Restaurante";39,310334;-0,3176079
"RE1039";"Charlie Brownie";"Restaurante";39,470775;-0,3898618
"RE1040";"El Huey";"Restaurante";39,4641071;-0,3294728
"RE1041";"Restaurante Chino Meihao";"Restaurante";39,4726688;-0,3278084
"RE1042";"Agua Salada";"Restaurante";39,472274;-0,327768
"RE1043";"Namua Gastronomic";"Restaurante";39,460826;-0,3349967
"RE1044";"Pasta fresca & vegan food";"Restaurante";39,472258;-0,3857089
"RE1045";"La Mezcla Perfecta";"Restaurante";39,4675785;-0,385026
"RE1046";"Buga Ramen";"Restaurante";39,4851445;-0,3629238
"RE1047";"Delicias Urbanas";"Restaurante";39,485287;-0,3622341
"RE1048";"QOM";"Restaurante";39,4865272;-0,364872
"RE1049";"Kabanyal";"Restaurante";39,463281;-0,3301108
"RE1050";"Pollicos";"Restaurante";39,4632658;-0,3304451
"RE1051";"Albacora";"Restaurante";39,4606451;-0,319655
"RE1052";"Duna Puerto";"Restaurante";39,4574358;-0,3262923
"RE1053";"Me Te Maño";"Restaurante";39,4621083;-0,3394077
"RE1054";"Tian Tian da Rou Bao";"Restaurante";39,4667494;-0,3785567
"RE1055";"Guzto";"Restaurante";39,4634042;-0,3365313
"RE1056";"El Virrey de Serrería";"Restaurante";39,4634459;-0,336408
"RE1057";"Restaurante chino Asia";"Restaurante";39,4637609;-0,3368523
"RE1058";"Interno Mediterraneo";"Restaurante";39,4621845;-0,3701311
"RE1059";"Tria";"Restaurante";39,4724718;-0,3681446
"RE1060";"Antiga";"Restaurante";39,4848714;-0,3607083
"RE1061";"Casa Ucraniana";"Restaurante";39,469927;-0,3792135
"RE1062";"Late & Farina";"Restaurante";39,4734812;-0,3763858
"RE1063";"Egeo Suvlakeria Griega";"Restaurante";39,4607988;-0,3734904
"RE1064";"Arancine";"Restaurante";39,4862642;-0,3645265
"RE1065";"brasas";"Restaurante";39,4857648;-0,3638522
"RE1066";"Wayaba";"Restaurante";39,4861312;-0,3647677
"RE1067";"Lisa Negra";"Restaurante";39,469503;-0,3739742
"RE1068";"B05 Lebanese Restaurant";"Restaurante";39,4769566;-0,3818938
"RE1069";"Bar Valencia";"Restaurante";39,4726726;-0,3803979
"RE1070";"Nostre";"Restaurante";39,4691126;-0,3565243
"RE1071";"Korean BBQ";"Restaurante";39,463568;-0,3794456
"RE1072";"Restaurant mediterran";"Restaurante";39,4651163;-0,3750714
"RE1073";"L'italiano. Forno & legna";"Restaurante";39,4735781;-0,3838026
"RE1074";"Saiti";"Restaurante";39,4637275;-0,3660713
"RE1075";"Restaurante Musuq Perú";"Restaurante";39,4637018;-0,3661359
"RE1076";"Bar Feliciano";"Restaurante";39,4699482;-0,4135216
"RE1077";"Restaurante Japones Kyoto";"Restaurante";39,4790654;-0,3918139
"RE1078";"La Senia Taberna";"Restaurante";39,474735;-0,3776619
"RE1079";"Restaurante Vuelve Carolina";"Restaurante";39,4696278;-0,3745405
"RE1080";"Habitual by Ricard Camarena";"Restaurante";39,4687518;-0,3685627
"RE1081";"Pinsa Di Roma";"Restaurante";39,4684058;-0,3759082
"RE1082";"porta via Sabores Italianos Para Llevar";"Restaurante";39,4715702;-0,3759374
"RE1083";"U polek";"Restaurante";39,47474;-0,3834269
"RE1084";"Gastrobar A Fer La Ma";"Restaurante";39,4745856;-0,3853298
"RE1085";"Atmosphère";"Restaurante";39,4753738;-0,385967
"RE1086";"Marcellino Pizza e Vino";"Restaurante";39,4753721;-0,3880769
"RE1087";"Toshi";"Restaurante";39,4771126;-0,3740867
"RE1088";"Isla Margarita";"Restaurante";39,4735109;-0,3420872
"RE1089";"Pasqual+sheila";"Restaurante";39,4740404;-0,3750618
"RE1090";"Casa D’Aragona";"Restaurante";39,4765618;-0,3776602
"RE1091";"Tot Brasa";"Restaurante";39,4752135;-0,3303642
"RE1092";"Hermanos Barberá";"Restaurante";39,4755363;-0,3293583
"RE1093";"Kuma";"Restaurante";39,4635394;-0,4028131
"RE1094";"El Paeller";"Restaurante";39,4763748;-0,3759817
"RE1095";"Masa Madre";"Restaurante";39,4772802;-0,3795661
"RE1096";"Taberna Cubana Salsavana";"Restaurante";39,4628591;-0,3741983
"RE1097";"Empanadas Molitas";"Restaurante";39,4683719;-0,3760041
"RE1098";"Los Picapiedra";"Restaurante";39,4765615;-0,3775498
"RE1099";"Galdo26";"Restaurante";39,4645251;-0,387697
"RE1100";"Xaruga";"Restaurante";39,4724182;-0,3282217
"RE1101";"Moliner";"Restaurante";39,4712191;-0,3939391
"RE1102";"El Mundo de Oz";"Restaurante";39,481425;-0,399566
"RE1103";"Una de Muzza Pizzaria";"Restaurante";39,4628645;-0,3449743
"RE1104";"Xanglot Restaurant";"Restaurante";39,4759561;-0,3721372
"RE1105";"Bacai";"Restaurante";39,4457104;-0,3745146
"RE1106";"Brutal";"Restaurante";39,4460085;-0,3744629
"RE1107";"Juanjo";"Restaurante";39,4616352;-0,3652122
"RE1108";"The Salty G.O.A.T.";"Restaurante";39,4668187;-0,3848227
"RE1109";"Entrefocs";"Restaurante";39,4726583;-0,3789188
"RE1110";"Bacco Valencia";"Restaurante";39,4739186;-0,3774241
"RE1111";"Ryukishin";"Restaurante";39,4932664;-0,4006647
"RE1112";"Sushi Cru";"Restaurante";39,4768095;-0,382418
"RE1113";"Karak";"Restaurante";39,4721245;-0,3780846
"RE1114";"Espurnes";"Restaurante";39,4728299;-0,3754172
"RE1115";"Regala De Dos";"Restaurante";39,4725905;-0,3756101
"RE1116";"Café Colores";"Restaurante";39,4713411;-0,3466729
"RE1117";"Espolín Restaurante";"Restaurante";39,471402;-0,3758156
"RE1118";"Fusión Kebab & Pizza";"Restaurante";39,4792346;-0,3399936
"RE1119";"Redondo en Boca";"Restaurante";39,4763245;-0,3807488
"RE1120";"Restaurante Amberes";"Restaurante";39,4770854;-0,3721466
"RE1121";"Khambú - Ruzafa";"Restaurante";39,4616102;-0,3731007
"RE1122";"Jaume I";"Restaurante";39,4734681;-0,3769514
"RE1123";"Ciao Bella Pizza";"Restaurante";39,46873;-0,3365133
"RE1124";"El astrónomo";"Restaurante";39,4592796;-0,3872205
"RE1125";"El Mirador de Pinedo";"Restaurante";39,4244096;-0,3372491
"RE1126";"Amancaes";"Restaurante";39,467107;-0,3657545
"RE1127";"BATARAZA Bodegón - Restaurante Argentino";"Restaurante";39,4710147;-0,3816044
"RE1128";"Bistró Gabi";"Restaurante";39,4707772;-0,3724278
"RE1129";"La Massawina e i Milanesi";"Restaurante";39,4705203;-0,3483669
"RE1130";"Maui Russafa";"Restaurante";39,4601175;-0,3719379
"RE1131";"San Telmo - Asador Argentino";"Restaurante";39,4618296;-0,3747684
"RE1132";"La Mar De Bo El Perellonet";"Restaurante";39,3068146;-0,2962692
"RE1133";"Bar Los Caracoles";"Restaurante";39,4557608;-0,3906197
"RE1134";"Damura Ramen";"Restaurante";39,4732605;-0,3547807
"RE1135";"Min";"Restaurante";39,4538917;-0,3918505
"RE1136";"Lal Qila";"Restaurante";39,4556949;-0,3906588
"RE1137";"Qing";"Restaurante";39,4689062;-0,3878863
"RE1138";"Orson";"Restaurante";39,4689412;-0,3878921
"RE1139";"Li d Diana";"Restaurante";39,4686731;-0,3877166
"RE1140";"Harinella";"Restaurante";39,4745837;-0,3904335
"RE1141";"Ultramarinos Huerta";"Restaurante";39,4652304;-0,369163
"RE1142";"Restaurante Vistec";"Restaurante";39,4729798;-0,3513035
"RE1143";"La Trufata";"Restaurante";39,4919699;-0,3868413
"RE1144";"Mey-Mey";"Restaurante";39,4667614;-0,3852359
"RE1145";"El Arte del Sabor";"Restaurante";39,4693286;-0,3794627
"RE1146";"Trece Repulgues";"Restaurante";39,4721571;-0,387176
"RE1147";"Grosso Napoletano";"Restaurante";39,475558;-0,3503417
"RE1148";"Saona Blasco Ibáñez";"Restaurante";39,4752029;-0,3502378
"RE1149";"Jackie Chan";"Restaurante";39,4786706;-0,4021451
"SU1";"Maxi Dia";"Supermercado";39,4888915559854;-0,405049981075488
"SU2";"Lidl";"Supermercado";39,4931107491619;-0,380313364670715
"SU3";"Family Cash";"Supermercado";39,4998286700207;-0,404282165162353
"SU4";"Mercadona";"Supermercado";39,4711495047048;-0,345697262191857
"SU5";"Mercadona";"Supermercado";39,4528359239631;-0,373954988849701
"SU6";"ALDI";"Supermercado";39,4623639943053;-0,354042538161568
"SU7";"Mercadona";"Supermercado";39,46830861961;-0,416136936968195
"SU8";"Mercadona";"Supermercado";39,4495825202573;-0,380075424488847
"SU9";"Consum";"Supermercado";39,4907025469721;-0,359755444603572
"SU10";"Consum";"Supermercado";39,4987506899763;-0,394616572620975
"SU11";"Consum";"Supermercado";39,4953159387508;-0,391008141653986
"SU12";"Mercadona";"Supermercado";39,4554953222305;-0,382720429282623
"SU13";"Hiper Asia";"Supermercado";39,4646733035188;-0,378655519378532
"SU14";"ALDI";"Supermercado";39,4539187439473;-0,374684746623239
"SU15";"Dia";"Supermercado";39,4608444290097;-0,388959103703785
"SU16";"Mercadona";"Supermercado";39,4566044305494;-0,394743557193772
"SU17";"Mercadona";"Supermercado";39,4544249654544;-0,371063516365102
"SU18";"Lidl";"Supermercado";39,4576192281239;-0,40395872896614
"SU19";"Mercadona";"Supermercado";39,4576483295279;-0,36341927328845
"SU20";"ALDI";"Supermercado";39,4448512247721;-0,370359856243611
"SU21";"Lidl";"Supermercado";39,4816338333173;-0,401431151820513
"SU22";"Mercadona";"Supermercado";39,4815789134829;-0,390319590994904
"SU23";"Carrefour";"Supermercado";39,4528330219416;-0,356066064676595
"SU24";"Family Cash";"Supermercado";39,4934752572722;-0,363307420542418
"SU25";"Mercadona";"Supermercado";39,4766594;-0,3628127
"SU26";"Mercadona";"Supermercado";39,4531762;-0,4033839
"SU27";"Consum";"Supermercado";39,4505646;-0,3721654
"SU28";"Consum";"Supermercado";39,4526054;-0,3752203
"SU29";"Consum";"Supermercado";39,454908;-0,3757511
"SU30";"Mercadona";"Supermercado";39,4537653;-0,4037265
"SU31";"Mercadona";"Supermercado";39,4750318;-0,348203
"SU32";"Consum";"Supermercado";39,4760214;-0,3478056
"SU33";"Mercadona";"Supermercado";39,4745644;-0,3481778
"SU34";"Consum";"Supermercado";39,4436039;-0,3917474
"SU35";"Mercadona";"Supermercado";39,4830955;-0,3959186
"SU36";"Mercadona";"Supermercado";39,5033053;-0,4231779
"SU37";"Consum";"Supermercado";39,4733891;-0,3590522
"SU38";"Mercadona";"Supermercado";39,4954963;-0,3704291
"SU39";"Family Home";"Supermercado";39,4541367;-0,3907684
"SU40";"Consum";"Supermercado";39,4949603;-0,3802202
"SU41";"Mercadona";"Supermercado";39,494015;-0,3789935
"SU42";"Consum";"Supermercado";39,4950265;-0,379437
"SU43";"Mercadona";"Supermercado";39,4933751;-0,378771
"SU44";"Consum";"Supermercado";39,4796371;-0,3964546
"SU45";"Herbolario Navarro";"Supermercado";39,4812758;-0,3937716
"SU46";"Mercadona";"Supermercado";39,4911683;-0,3957917
"SU47";"Consum";"Supermercado";39,4919261;-0,3965606
"SU48";"Consum";"Supermercado";39,4910463;-0,3991226
"SU49";"Carrefour";"Supermercado";39,4771439;-0,4047287
"SU50";"Mercadona";"Supermercado";39,4822947;-0,4034198
"SU51";"Mercadona";"Supermercado";39,4883983;-0,3751377
"SU52";"Consum";"Supermercado";39,4868744;-0,3728906
"SU53";"Mercadona";"Supermercado";39,4630901;-0,3465184
"SU54";"Mercadona";"Supermercado";39,468306;-0,3386173
"SU55";"Mercadona";"Supermercado";39,4571156;-0,3452875
"SU56";"Consum";"Supermercado";39,46168;-0,3442311
"SU57";"Consum";"Supermercado";39,4718305;-0,3444244
"SU58";"Consum";"Supermercado";39,4723916;-0,3440704
"SU59";"Dia";"Supermercado";39,4744721;-0,3455868
"SU60";"Consum";"Supermercado";39,45897;-0,3664771
"SU61";"Consum";"Supermercado";39,4604631;-0,3758083
"SU62";"Consum";"Supermercado";39,4615851;-0,3660587
"SU63";"Consum";"Supermercado";39,4652948;-0,3753612
"SU64";"Consum";"Supermercado";39,4696066;-0,3682834
"SU65";"Mercadona";"Supermercado";39,4598674;-0,3741169
"SU66";"Mercadona";"Supermercado";39,465406;-0,3644473
"SU67";"Consum";"Supermercado";39,4826991;-0,370389
"SU68";"Mercadona";"Supermercado";39,4839609;-0,3697138
"SU69";"Mercadona";"Supermercado";39,4616985;-0,3938248
"SU70";"Consum";"Supermercado";39,4693231;-0,344867
"SU71";"Mercadona";"Supermercado";39,4855827;-0,3620859
"SU72";"Supercor";"Supermercado";39,4898171;-0,3660262
"SU73";"Mercadona";"Supermercado";39,4908479;-0,3642425
"SU74";"Consum";"Supermercado";39,4615907;-0,3357813
"SU75";"Aquara";"Supermercado";39,4685544;-0,3813299
"SU76";"Amigo";"Supermercado";39,4704409;-0,3495055
"SU77";"Consum";"Supermercado";39,4906161;-0,3811959
"SU78";"Consum";"Supermercado";39,4912511;-0,380819
"SU79";"Mercadona";"Supermercado";39,4516666;-0,3889864
"SU80";"Mercadona";"Supermercado";39,452159;-0,3898444
"SU81";"Superbotella";"Supermercado";39,4838763;-0,3278699
"SU82";"Mercadona";"Supermercado";39,4807087;-0,3279389
"SU83";"Mercadona";"Supermercado";39,4782614;-0,3568309
"SU84";"Mercadona";"Supermercado";39,4678704;-0,3856018
"SU85";"Mercadona";"Supermercado";39,4707871;-0,3907142
"SU86";"ALDI";"Supermercado";39,4766124;-0,3507026
"SU87";"Charter";"Supermercado";39,4715908;-0,3333855
"SU88";"Consum";"Supermercado";39,5005373;-0,4225617
"SU89";"Mercadona";"Supermercado";39,49323;-0,3929365
"SU90";"Natur House";"Supermercado";39,5026175;-0,4200779
"SU91";"Blat Market";"Supermercado";39,4995991;-0,4183289
"SU92";"Supermercat D'omar";"Supermercado";39,4636691;-0,3719267
"SU93";"Euromarket";"Supermercado";39,4621495;-0,3425384
"SU94";"Consum";"Supermercado";39,4614507;-0,3877233
"SU95";"Coaliment";"Supermercado";39,4660311;-0,3292803
"SU96";"Mercadona";"Supermercado";39,469304;-0,3733128
"SU97";"Mercadona";"Supermercado";39,4666651;-0,3326755
"SU98";"Dialprix";"Supermercado";39,4697591;-0,3798457
"SU99";"Economy Cash";"Supermercado";39,4581502;-0,3928204
"SU100";"Economy Cash";"Supermercado";39,4834015;-0,3831355
"SU101";"Kuups";"Supermercado";39,4696764;-0,3837299
"SU102";"Economy Cash";"Supermercado";39,4635025;-0,352385
"SU103";"Lidl";"Supermercado";39,4870005;-0,3749129
"SU104";"Consum";"Supermercado";39,4612135;-0,3449904
"SU105";"Dia";"Supermercado";39,4725623;-0,3334738
"SU106";"Mercadona";"Supermercado";39,475093;-0,3899027
"SU107";"Consum";"Supermercado";39,4835123;-0,3271946
"SU108";"Consum";"Supermercado";39,4512693;-0,3346699
"SU109";"Mercadona";"Supermercado";39,484434;-0,383364
"SU110";"Lidl";"Supermercado";39,493685;-0,359274
"SU111";"Super Nuevo Zhong Hua";"Supermercado";39,4671679;-0,3792498
"SU112";"ALDI";"Supermercado";39,4693425;-0,39154
"SU113";"Lidl";"Supermercado";39,4629572;-0,3420661
"SU114";"Consum";"Supermercado";39,4659547;-0,3521603
"SU115";"Mercadona";"Supermercado";39,4821412;-0,3608682
"SU116";"Consum";"Supermercado";39,4813013;-0,3611776
"SU117";"Consum";"Supermercado";39,4710377;-0,3802139
"SU118";"Consum";"Supermercado";39,4837107;-0,3846174
"SU119";"Alimentacion Gran Jardin";"Supermercado";39,4646119;-0,3487868
"SU120";"Mercadona";"Supermercado";39,4658173;-0,3695529
"SU121";"Tandy";"Supermercado";39,4775091;-0,3982252
"SU122";"Consum";"Supermercado";39,4734991;-0,3868354
"SU123";"Dia";"Supermercado";39,4727098;-0,3796178
"SU124";"Dia";"Supermercado";39,4653143;-0,3876226
"SU125";"Ecorganic ecomarket - supermecado ecológico";"Supermercado";39,4661127;-0,3823663
"SU126";"Ecorganic ecomarket - supermercado ecológico";"Supermercado";39,4665055;-0,3693374
"SU127";"Consum";"Supermercado";39,4650107;-0,335979
"SU128";"Dialprix";"Supermercado";39,4726129;-0,3842317
"SU129";"Dia";"Supermercado";39,4608482;-0,3634684
"SU130";"farm";"Supermercado";39,460636;-0,3352166
"SU131";"Supercor";"Supermercado";39,4570221;-0,3573161
"SU132";"Consum";"Supermercado";39,456984;-0,3911177
"SU133";"Mercadona";"Supermercado";39,4633336;-0,3541321
"SU134";"Mar Market";"Supermercado";39,3569626;-0,3219564
"SU135";"Charter";"Supermercado";39,4859793;-0,3925974
"SU136";"Unide";"Supermercado";39,4731991;-0,3674713
"SU137";"Sarmis Mercado De Sabores Internacionales";"Supermercado";39,4879935;-0,3903848
"SU138";"Consum";"Supermercado";39,4879404;-0,3896146
"SU139";"Consum";"Supermercado";39,4897616;-0,3892694
"SU140";"Consum";"Supermercado";39,4492542;-0,3886244
"SU141";"Mercadona";"Supermercado";39,4843516;-0,3839533
"SU142";"Coaliment";"Supermercado";39,4751448;-0,3632382
"SU143";"Charter";"Supermercado";39,4844439;-0,356883
"SU144";"Dia";"Supermercado";39,4849349;-0,3580045
"SU145";"Consum";"Supermercado";39,4873945;-0,3622866
"SU146";"Consum";"Supermercado";39,4829896;-0,3781217
"SU147";"Mercadona";"Supermercado";39,4894582;-0,3598548
"SU148";"Coaliment";"Supermercado";39,4839114;-0,3632266
"SU149";"Consum";"Supermercado";39,4928347;-0,3712953
"SU150";"Flipo en Verde";"Supermercado";39,4761041;-0,3651775
"SU151";"Granel Valencia";"Supermercado";39,4641192;-0,3832271
"SU152";"Al Grano";"Supermercado";39,467226;-0,3326371
"SU153";"Biosofia";"Supermercado";39,4605336;-0,3758709
"SU154";"Som Alimentació";"Supermercado";39,4874655;-0,3738134
"SU155";"Fruos Secos Oliguer";"Supermercado";39,4888042;-0,3595834
"SU156";"Consum";"Supermercado";39,4717824;-0,3967038
"SU157";"Mercadona";"Supermercado";39,4557789;-0,383755
"SU158";"Consum";"Supermercado";39,4662618;-0,3831502
"SU159";"Consum";"Supermercado";39,4673306;-0,3838755
"SU160";"Dismarket";"Supermercado";39,4726981;-0,3531132
"SU161";"Consum";"Supermercado";39,4913859;-0,3855803
"SU162";"Consum";"Supermercado";39,4925861;-0,3895155
"SU163";"Mercadona";"Supermercado";39,4930174;-0,3872426
